"((25.0, 15.19261085, 25.0, 18.58581657, 16.28163026, 25.0, 25.0, 18.12046819, 25.0, 20.43532778, 25.0, 15.13833323, 15.66118515, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 16.65794134, 25.0, 25.0, 25.0, 20.08216394, 25.0, 18.16741264, 25.0, 25.0, 25.0, 25.0, 16.95349444, 25.0, 22.43641945, 25.0, 18.6824585, 25.0, 25.0, 25.0, 25.0, 12.66770854), 'PS')","((25.0, 15.8424996, 25.0, 21.13932963, 15.81677437, 25.0, 25.0, 18.95780159, 25.0, 20.5238842, 25.0, 16.84306051, 16.33842132, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 18.48566573, 25.0, 25.0, 25.0, 20.6014762, 25.0, 17.33128707, 25.0, 25.0, 25.0, 25.0, 17.42570461, 25.0, 20.79690697, 25.0, 19.79452818, 25.0, 25.0, 24.20067442, 20.8028901, 12.92125821), 'NP')","((25.0, 15.9828617, 25.0, 25.0, 15.53492867, 25.0, 25.0, 16.63255935, 25.0, 25.0, 25.0, 18.73201291, 13.9224394, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 17.76905094, 25.0, 25.0, 25.0, 25.0, 18.02055048, 25.0, 18.20646401, 25.0, 25.0, 25.0, 25.0, 25.0, 20.82488601, 12.49783585), 'HF')","((25.0, 16.13880749, 25.0, 25.0, 15.89209812, 25.0, 25.0, 17.27371948, 20.72320452, 21.50073162, 25.0, 19.99586779, 14.78592678, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 18.18772765, 25.0, 25.0, 25.0, 25.0, 18.76979753, 25.0, 18.87895946, 25.0, 25.0, 25.0, 25.0, 25.0, 19.56942042, 13.1405066), '4GF')","((25.0, 16.13880749, 25.0, 25.0, 15.89209812, 25.0, 25.0, 17.27371948, 20.72320452, 21.50073162, 25.0, 19.99586779, 14.78592678, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 18.18772765, 25.0, 25.0, 25.0, 25.0, 18.76979753, 25.0, 18.87895946, 25.0, 25.0, 25.0, 25.0, 25.0, 19.56942042, 13.1405066), 'FATE')"
"((19.71774147, 13.94159537, 25.0, 21.0481363, 16.36251479, 25.0, 25.0, 19.06075029, 25.0, 19.60968977, 25.0, 14.26461894, 17.3305781, 25.0, 25.0, 25.0, 25.0, 16.70049231, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 16.58163907, 17.29001489, 25.0, 25.0, 19.86845445, 20.19862787, 23.7674695, 19.04092319, 25.0, 25.0, 25.0, 25.0, 16.63705015, 25.0, 18.53938142, 25.0, 20.67906435, 21.40757984, 25.0, 23.63027228, 25.0, 13.28951256), 'PS')","((25.0, 15.83434889, 25.0, 21.17416334, 15.38131845, 25.0, 25.0, 17.46932707, 25.0, 25.0, 25.0, 18.07857792, 14.78566559, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 21.50809478, 25.0, 25.0, 25.0, 25.0, 20.19152233, 25.0, 19.03049611, 25.0, 25.0, 25.0, 25.0, 16.4193964, 25.0, 19.25253154, 25.0, 25.0, 25.0, 25.0, 25.0, 20.82031166, 13.40541286), 'NP')","((25.0, 15.9828617, 25.0, 25.0, 15.53492867, 25.0, 25.0, 16.63255935, 25.0, 25.0, 25.0, 18.73201291, 13.9224394, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 17.76905094, 25.0, 25.0, 25.0, 25.0, 18.02055048, 25.0, 18.20646401, 25.0, 25.0, 25.0, 25.0, 25.0, 20.82488601, 12.49783585), 'HF')","((25.0, 16.13880749, 25.0, 25.0, 15.89209812, 25.0, 25.0, 17.27371948, 20.72320452, 21.50073162, 25.0, 19.99586779, 14.78592678, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 18.18772765, 25.0, 25.0, 25.0, 25.0, 18.76979753, 25.0, 18.87895946, 25.0, 25.0, 25.0, 25.0, 25.0, 19.56942042, 13.1405066), '4GF')","((25.0, 16.13880749, 25.0, 25.0, 15.89209812, 25.0, 25.0, 17.27371948, 20.72320452, 21.50073162, 25.0, 19.99586779, 14.78592678, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 18.18772765, 25.0, 25.0, 25.0, 25.0, 18.76979753, 25.0, 18.87895946, 25.0, 25.0, 25.0, 25.0, 25.0, 19.56942042, 13.1405066), 'FATE')"
"((17.11225683, 25.0, 13.21179156, 15.18134458, 16.65150188, 20.79448634, 17.35891861, 15.02558953, 14.79456684, 18.5461734, 12.57449981, 15.41330114, 17.5370888, 25.0, 25.0, 25.0, 25.0, 17.40158891, 25.0, 18.19965859, 25.0, 20.86834219, 24.62577487, 13.85212779, 18.85482635, 16.83244047, 25.0, 16.50319278, 21.05659409, 16.65580043, 22.81781331, 18.73932737, 20.20220878, 25.0, 19.76291523, 17.8135216, 16.75125634, 25.0, 19.77172641, 25.0, 17.59595822, 17.83511631, 16.77630357, 20.82321311, 20.74392723, 13.15868138), 'HF')","((20.05742884, 25.0, 13.92515847, 15.60421033, 16.74313972, 18.38095034, 17.85013721, 14.89856924, 16.06054477, 18.59704867, 12.66719502, 17.15904266, 17.29990275, 25.0, 25.0, 25.0, 25.0, 17.40972698, 25.0, 17.24698825, 25.0, 25.0, 20.87631952, 14.09609856, 18.23903734, 19.12594863, 20.06138339, 16.46929491, 19.38590876, 16.09406322, 25.0, 17.43037485, 19.10353467, 25.0, 19.97742132, 17.6064472, 17.16344729, 25.0, 18.85362134, 25.0, 18.14176237, 17.15150051, 15.18131733, 23.72312045, 25.0, 13.99619607), '4GF')","((20.05742884, 25.0, 13.92515847, 15.60421033, 16.74313972, 18.38095034, 17.85013721, 14.89856924, 16.06054477, 18.59704867, 12.66719502, 17.15904266, 17.29990275, 25.0, 25.0, 25.0, 25.0, 17.40972698, 25.0, 17.24698825, 25.0, 25.0, 20.87631952, 14.09609856, 18.23903734, 19.12594863, 20.06138339, 16.46929491, 19.38590876, 16.09406322, 25.0, 17.43037485, 19.10353467, 25.0, 19.97742132, 17.6064472, 17.16344729, 25.0, 18.85362134, 25.0, 18.14176237, 17.15150051, 15.18131733, 23.72312045, 25.0, 13.99619607), 'FATE')"
"((21.59777738, 25.0, 18.48602775, 17.38111932, 17.53436682, 19.33364283, 22.02835437, 17.01486699, 15.94632374, 18.20737857, 13.69643248, 16.77217692, 18.41087128, 25.0, 25.0, 20.93844034, 25.0, 16.93931857, 25.0, 25.0, 25.0, 25.0, 25.0, 14.27351897, 20.51725021, 18.44788319, 22.45468363, 19.93231226, 25.0, 19.69256054, 25.0, 18.95236786, 25.0, 25.0, 21.16657195, 20.40982199, 18.15819833, 25.0, 25.0, 25.0, 25.0, 17.46103204, 15.72652868, 25.0, 25.0, 15.03330712), 'HF')","((21.55933906, 25.0, 15.97899167, 17.40850689, 17.91671727, 17.74473935, 19.87181744, 16.39458001, 16.71176722, 19.63042703, 13.63611646, 19.10240797, 19.31347422, 25.0, 25.0, 25.0, 25.0, 18.0002965, 25.0, 25.0, 25.0, 25.0, 25.0, 15.05962723, 17.680845, 17.2351699, 25.0, 18.15788163, 25.0, 19.48493864, 25.0, 18.77750974, 25.0, 25.0, 22.62931253, 18.48700434, 17.16730498, 25.0, 25.0, 25.0, 20.71882487, 18.87298828, 16.95727244, 25.0, 25.0, 14.75489542), '4GF')","((21.55933906, 25.0, 15.97899167, 17.40850689, 17.91671727, 17.74473935, 19.87181744, 16.39458001, 16.71176722, 19.63042703, 13.63611646, 19.10240797, 19.31347422, 25.0, 25.0, 25.0, 25.0, 18.0002965, 25.0, 25.0, 25.0, 25.0, 25.0, 15.05962723, 17.680845, 17.2351699, 25.0, 18.15788163, 25.0, 19.48493864, 25.0, 18.77750974, 25.0, 25.0, 22.62931253, 18.48700434, 17.16730498, 25.0, 25.0, 25.0, 20.71882487, 18.87298828, 16.95727244, 25.0, 25.0, 14.75489542), 'FATE')"
"((25.0, 25.0, 15.83131155, 16.78272047, 15.35116586, 18.02786099, 18.71280055, 14.57466551, 19.53408161, 18.08741299, 13.52614359, 14.79746213, 16.53072977, 18.7096718, 24.35198007, 20.76650811, 25.0, 16.38284465, 25.0, 20.78704792, 25.0, 18.60665488, 20.49698714, 14.79846207, 16.97308986, 17.16972922, 19.58048919, 17.54153134, 25.0, 25.0, 25.0, 15.91277691, 25.0, 22.14212507, 21.20697217, 18.56544109, 16.23969785, 20.30252841, 17.91694187, 20.60024323, 23.6690145, 20.20016185, 16.42117591, 22.66029254, 25.0, 12.98908182), 'PS')","((17.56926204, 25.0, 11.61817747, 16.32808887, 15.12441549, 16.58844516, 16.4363752, 13.74199214, 17.10713002, 17.92307422, 11.30187781, 15.45395088, 17.51718384, 25.0, 25.0, 25.0, 25.0, 16.72470998, 25.0, 19.74493596, 25.0, 25.0, 18.43852577, 13.76405731, 15.32713899, 16.84475017, 23.42415481, 16.35406916, 21.02053802, 16.87948281, 25.0, 16.57003753, 25.0, 25.0, 19.89607614, 15.21491416, 15.74754619, 20.29929936, 21.27564997, 18.33671422, 18.88682977, 17.16733227, 15.65286879, 22.39465109, 25.0, 13.30547657), 'NP')","((18.10485524, 25.0, 10.85767911, 15.76277463, 15.66046533, 17.17455564, 16.47561445, 12.84848817, 16.03845342, 17.77961705, 11.23601168, 16.19022383, 17.1930266, 25.0, 25.0, 25.0, 25.0, 17.49389096, 25.0, 17.86077156, 25.0, 25.0, 17.46978445, 12.97447691, 15.55153432, 16.90899523, 19.97441263, 15.12516437, 25.0, 15.96902258, 25.0, 16.51718666, 25.0, 25.0, 19.66068798, 15.05078177, 16.31172234, 19.89935388, 18.54614787, 20.48120444, 17.61553872, 16.75801151, 15.98754549, 24.13998344, 25.0, 12.68028055), 'HF')","((19.46171081, 25.0, 10.81258578, 15.52096747, 15.22768021, 18.31574116, 16.75397653, 15.02395783, 18.57237316, 18.85003639, 12.03818499, 18.38794357, 17.84045276, 25.0, 25.0, 25.0, 25.0, 16.52924317, 25.0, 17.97615711, 25.0, 25.0, 18.17188525, 13.94556148, 18.16493959, 17.51449617, 19.85683539, 14.85597221, 25.0, 16.1766591, 25.0, 16.59597579, 25.0, 25.0, 19.63926639, 15.03626901, 15.70808745, 18.5709347, 18.64558347, 19.09917199, 17.2445783, 18.71205397, 17.12425729, 25.0, 25.0, 12.66394408), '4GF')","((19.46171081, 25.0, 10.81258578, 15.52096747, 15.22768021, 18.31574116, 16.75397653, 15.02395783, 18.57237316, 18.85003639, 12.03818499, 18.38794357, 17.84045276, 25.0, 25.0, 25.0, 25.0, 16.52924317, 25.0, 17.97615711, 25.0, 25.0, 18.17188525, 13.94556148, 18.16493959, 17.51449617, 19.85683539, 14.85597221, 25.0, 16.1766591, 25.0, 16.59597579, 25.0, 25.0, 19.63926639, 15.03626901, 15.70808745, 18.5709347, 18.64558347, 19.09917199, 17.2445783, 18.71205397, 17.12425729, 25.0, 25.0, 12.66394408), 'FATE')"
"((20.80144108, 25.0, 12.08272791, 15.93224061, 15.49966785, 16.96346816, 16.66552578, 13.2868596, 25.0, 19.13465342, 13.09749727, 16.22739827, 17.58629913, 25.0, 25.0, 25.0, 25.0, 16.61169688, 25.0, 19.96060755, 25.0, 25.0, 18.55303373, 14.61187932, 16.56243276, 18.82280681, 25.0, 15.63394165, 25.0, 19.31135455, 25.0, 17.49531434, 19.85048874, 21.57264098, 22.12103437, 16.18471119, 16.6615291, 25.0, 17.3315551, 18.95948974, 25.0, 18.86754083, 16.21901299, 25.0, 25.0, 13.52280058), 'HF')","((19.12882406, 25.0, 11.38032496, 16.67366117, 15.72042764, 17.88767008, 15.97577901, 13.98836642, 20.87842211, 18.32022697, 11.78781069, 18.35277066, 18.65255818, 25.0, 25.0, 25.0, 25.0, 18.32502372, 25.0, 17.76262617, 25.0, 25.0, 20.21389234, 13.81555274, 17.20353588, 16.7142072, 25.0, 18.85765436, 25.0, 18.16753071, 25.0, 16.61963275, 25.0, 25.0, 20.79987761, 16.48458942, 16.60402538, 25.0, 18.38998115, 20.26564833, 25.0, 17.63042716, 18.12423142, 23.56304505, 19.5525236, 13.16385604), '4GF')","((19.12882406, 25.0, 11.38032496, 16.67366117, 15.72042764, 17.88767008, 15.97577901, 13.98836642, 20.87842211, 18.32022697, 11.78781069, 18.35277066, 18.65255818, 25.0, 25.0, 25.0, 25.0, 18.32502372, 25.0, 17.76262617, 25.0, 25.0, 20.21389234, 13.81555274, 17.20353588, 16.7142072, 25.0, 18.85765436, 25.0, 18.16753071, 25.0, 16.61963275, 25.0, 25.0, 20.79987761, 16.48458942, 16.60402538, 25.0, 18.38998115, 20.26564833, 25.0, 17.63042716, 18.12423142, 23.56304505, 19.5525236, 13.16385604), 'FATE')"
"((17.16043497, 25.0, 15.10557595, 16.62275365, 14.96608927, 25.0, 17.97592945, 14.73453356, 20.36947359, 16.89085338, 12.31710028, 15.15352869, 15.75174126, 16.78517293, 19.68206111, 16.65094039, 12.76807763, 16.79011534, 25.0, 17.63891988, 23.83976824, 16.71691439, 19.41206551, 16.64113604, 17.16964559, 16.37537719, 20.85511938, 14.85150157, 25.0, 25.0, 19.97368898, 15.96954032, 16.53856201, 18.48671507, 23.9885384, 18.36479738, 15.05631838, 18.34547041, 15.2193235, 17.82831978, 25.0, 18.95116297, 14.99514196, 25.0, 20.3086021, 11.82474569), 'NP')","((18.72545585, 25.0, 16.41551847, 19.35743949, 14.66456558, 25.0, 21.33095919, 14.53529225, 25.0, 17.93156799, 15.39315384, 15.66836156, 16.5452368, 17.3424992, 25.0, 15.44820733, 12.36256959, 17.27721636, 25.0, 25.0, 25.0, 16.66525033, 19.1044586, 17.49768584, 16.5720522, 17.48343032, 20.22434086, 15.37022489, 25.0, 20.07063932, 20.343393, 16.79241437, 14.49686158, 19.38103441, 25.0, 18.98244814, 16.31115254, 25.0, 15.47558823, 15.89248623, 25.0, 20.44320614, 15.88006024, 25.0, 25.0, 12.9734359), 'HF')","((17.52660775, 25.0, 16.87506659, 17.80219437, 15.13144841, 25.0, 22.88718494, 16.24331964, 20.20350077, 16.9615758, 15.09558579, 14.17151714, 15.83072585, 17.01617395, 25.0, 16.68203074, 14.2838788, 17.40430382, 25.0, 25.0, 25.0, 16.25456368, 16.70324257, 17.86453419, 15.58772987, 17.48415651, 20.17869859, 14.36989986, 25.0, 19.95302366, 22.25364297, 16.32633204, 15.33846036, 16.68682386, 25.0, 18.4986568, 16.1526516, 25.0, 15.8641568, 16.57021501, 25.0, 25.0, 15.27545528, 25.0, 25.0, 13.38948944), '4G')","((17.52660775, 25.0, 16.87506659, 17.80219437, 15.13144841, 25.0, 22.88718494, 16.24331964, 20.20350077, 16.9615758, 15.09558579, 14.17151714, 15.83072585, 17.01617395, 25.0, 16.68203074, 14.2838788, 17.40430382, 25.0, 25.0, 25.0, 16.25456368, 16.70324257, 17.86453419, 15.58772987, 17.48415651, 20.17869859, 14.36989986, 25.0, 19.95302366, 22.25364297, 16.32633204, 15.33846036, 16.68682386, 25.0, 18.4986568, 16.1526516, 25.0, 15.8641568, 16.57021501, 25.0, 25.0, 15.27545528, 25.0, 25.0, 13.38948944), 'FATE')"
"((18.18569968, 25.0, 14.51815783, 17.41534439, 15.64728241, 25.0, 18.73005444, 15.15842909, 20.66397896, 18.41904684, 14.88514843, 15.76111692, 16.65758195, 17.97000884, 25.0, 16.76462724, 16.51152127, 18.1832747, 25.0, 25.0, 25.0, 18.30531012, 20.7003751, 17.47083311, 17.63986447, 15.73317738, 19.09907964, 15.97592795, 25.0, 25.0, 25.0, 17.78186872, 17.78608592, 20.80640974, 25.0, 19.80929362, 16.56822355, 20.10354173, 18.16177825, 19.37086266, 25.0, 25.0, 15.87022798, 25.0, 25.0, 13.26425557), 'NP')","((17.75273583, 25.0, 13.83347896, 19.98447596, 15.54741555, 20.36990556, 22.04738364, 16.14929128, 20.35724261, 17.85646275, 14.99079008, 14.75350762, 16.34933397, 20.31154245, 25.0, 17.10086182, 18.91726801, 18.42668745, 25.0, 25.0, 25.0, 19.3897997, 19.40446376, 17.28779776, 16.88025465, 17.41057101, 20.15000264, 15.62837478, 25.0, 20.35635956, 25.0, 17.41300558, 16.83976717, 19.16809557, 22.5413866, 18.07877417, 16.52386198, 18.57883954, 16.29584557, 17.14212997, 25.0, 20.7627346, 17.23657424, 25.0, 25.0, 13.23849949), 'HF')","((16.92824039, 25.0, 17.21797867, 19.30854997, 14.73093646, 20.58109153, 20.78408526, 15.18142706, 19.14094185, 18.53724581, 13.59538814, 15.13427309, 15.34746408, 17.94580933, 25.0, 16.79286862, 16.16777047, 18.54113501, 25.0, 25.0, 25.0, 18.24007707, 17.11607676, 17.38470351, 16.56494015, 16.65089415, 20.30269471, 15.07002465, 25.0, 15.76495585, 25.0, 17.17742408, 15.51035883, 16.94516763, 21.06450105, 17.42680603, 16.23043246, 17.32156348, 15.05907021, 17.04429846, 25.0, 25.0, 15.46721325, 25.0, 25.0, 12.91765179), '4G')","((16.92824039, 25.0, 17.21797867, 19.30854997, 14.73093646, 20.58109153, 20.78408526, 15.18142706, 19.14094185, 18.53724581, 13.59538814, 15.13427309, 15.34746408, 17.94580933, 25.0, 16.79286862, 16.16777047, 18.54113501, 25.0, 25.0, 25.0, 18.24007707, 17.11607676, 17.38470351, 16.56494015, 16.65089415, 20.30269471, 15.07002465, 25.0, 15.76495585, 25.0, 17.17742408, 15.51035883, 16.94516763, 21.06450105, 17.42680603, 16.23043246, 17.32156348, 15.05907021, 17.04429846, 25.0, 25.0, 15.46721325, 25.0, 25.0, 12.91765179), 'FATE')"
"((17.39304694, 25.0, 12.7474422, 16.10696643, 15.51748316, 18.16403094, 15.86652472, 13.5516879, 16.38083712, 17.9983932, 11.63127561, 14.89599561, 16.39333437, 25.0, 25.0, 25.0, 25.0, 16.7424963, 25.0, 16.80024183, 25.0, 20.25047576, 18.9830694, 13.13565116, 16.28747902, 17.14732357, 20.33071472, 16.22114147, 19.90646811, 15.36282231, 25.0, 16.95297299, 25.0, 25.0, 17.49998904, 16.43827962, 16.77974144, 25.0, 18.16342989, 25.0, 17.54521081, 16.31013619, 14.86226953, 20.05832988, 25.0, 12.44256227), 'HF')","((20.10560129, 25.0, 11.2455817, 15.55766468, 15.13732536, 17.08580336, 16.3787393, 13.63743172, 19.00237695, 18.62908811, 11.88232842, 15.11804728, 17.86143943, 25.0, 25.0, 25.0, 25.0, 18.27532507, 25.0, 17.97363814, 25.0, 25.0, 19.03011643, 14.36064354, 16.40626486, 17.07236943, 20.48992315, 15.59817973, 18.76975936, 15.93652376, 25.0, 17.16207533, 25.0, 25.0, 19.80024405, 15.59839517, 16.93738833, 25.0, 18.52467961, 25.0, 18.71844495, 18.21859708, 17.1642728, 22.01000807, 25.0, 12.26509252), '4GF')","((20.10560129, 25.0, 11.2455817, 15.55766468, 15.13732536, 17.08580336, 16.3787393, 13.63743172, 19.00237695, 18.62908811, 11.88232842, 15.11804728, 17.86143943, 25.0, 25.0, 25.0, 25.0, 18.27532507, 25.0, 17.97363814, 25.0, 25.0, 19.03011643, 14.36064354, 16.40626486, 17.07236943, 20.48992315, 15.59817973, 18.76975936, 15.93652376, 25.0, 17.16207533, 25.0, 25.0, 19.80024405, 15.59839517, 16.93738833, 25.0, 18.52467961, 25.0, 18.71844495, 18.21859708, 17.1642728, 22.01000807, 25.0, 12.26509252), 'FATE')"
"((19.67918615, 25.0, 16.11804648, 16.26235087, 16.6051814, 20.37483201, 18.71231217, 15.59528925, 15.41189131, 18.31763854, 13.9916916, 16.51405344, 21.13679754, 25.0, 25.0, 25.0, 25.0, 17.86578508, 25.0, 20.56616922, 25.0, 25.0, 20.66095353, 14.11246095, 19.15677332, 17.51650845, 24.63910142, 18.45276713, 25.0, 16.18657546, 25.0, 18.01599909, 25.0, 20.69559837, 20.52571306, 18.70234748, 17.19862078, 25.0, 20.10885598, 19.60507028, 19.09704322, 16.60076003, 15.624763, 23.72295495, 25.0, 13.76703501), 'HF')","((18.70124952, 25.0, 13.32099235, 15.26115595, 16.43267524, 18.40274306, 16.84591464, 14.19100897, 17.2269135, 17.51776326, 12.27767017, 17.21042578, 20.59079324, 25.0, 25.0, 25.0, 25.0, 18.24214705, 25.0, 18.34619945, 25.0, 25.0, 18.60796626, 13.63115908, 17.19229351, 16.73953496, 21.83620613, 15.07229742, 20.67879309, 15.40912531, 25.0, 17.43844824, 25.0, 20.3331166, 20.70820371, 15.73159825, 16.71669525, 19.03356232, 19.66526462, 19.35605828, 18.37649955, 17.99429298, 15.00130198, 22.65128888, 25.0, 13.80526349), '4GF')","((18.70124952, 25.0, 13.32099235, 15.26115595, 16.43267524, 18.40274306, 16.84591464, 14.19100897, 17.2269135, 17.51776326, 12.27767017, 17.21042578, 20.59079324, 25.0, 25.0, 25.0, 25.0, 18.24214705, 25.0, 18.34619945, 25.0, 25.0, 18.60796626, 13.63115908, 17.19229351, 16.73953496, 21.83620613, 15.07229742, 20.67879309, 15.40912531, 25.0, 17.43844824, 25.0, 20.3331166, 20.70820371, 15.73159825, 16.71669525, 19.03356232, 19.66526462, 19.35605828, 18.37649955, 17.99429298, 15.00130198, 22.65128888, 25.0, 13.80526349), 'FATE')"
"((18.8831349, 25.0, 18.99319114, 17.54078459, 15.89322199, 25.0, 18.7917281, 15.58656734, 19.86670892, 18.34268744, 13.84356568, 15.98210389, 16.76801366, 25.0, 25.0, 25.0, 25.0, 17.17045308, 25.0, 20.0981873, 25.0, 20.94277517, 25.0, 14.46312658, 19.10324542, 16.92344797, 20.30223637, 17.58474467, 25.0, 18.61623971, 25.0, 17.58802792, 18.96071935, 25.0, 21.03071883, 17.96177608, 16.93350107, 25.0, 18.15037216, 19.78866917, 25.0, 17.30081319, 15.41019626, 21.20624583, 20.35703452, 14.34652332), 'NP')","((21.86075056, 25.0, 20.78679488, 16.0254165, 16.16227355, 25.0, 20.2503996, 15.46360982, 15.7663813, 18.81733863, 12.63762802, 15.58664736, 15.92127922, 25.0, 25.0, 25.0, 25.0, 17.8322246, 25.0, 19.92551959, 25.0, 25.0, 25.0, 13.85015598, 17.2821429, 16.126151, 20.76561041, 17.99113401, 25.0, 18.92107655, 25.0, 17.1184959, 25.0, 25.0, 20.98444822, 17.75867309, 17.30604259, 25.0, 19.95727269, 25.0, 25.0, 16.95588522, 15.04601094, 21.32484069, 20.02954218, 13.60483), 'HF')","((25.0, 25.0, 14.95489715, 18.19484525, 15.97985729, 20.36731029, 22.1267163, 15.88299432, 15.87242639, 18.02728365, 13.78993377, 16.16714122, 18.93334921, 25.0, 25.0, 25.0, 25.0, 16.64008936, 25.0, 19.59230807, 25.0, 25.0, 25.0, 14.55140763, 15.93628951, 16.83371937, 20.24885327, 19.34487117, 25.0, 20.06681145, 25.0, 16.7824843, 25.0, 25.0, 22.61959202, 19.4452328, 17.36446704, 25.0, 21.50882394, 25.0, 25.0, 18.42423165, 16.45682333, 20.66325012, 19.41321441, 13.12186846), '4GF')","((25.0, 25.0, 14.95489715, 18.19484525, 15.97985729, 20.36731029, 22.1267163, 15.88299432, 15.87242639, 18.02728365, 13.78993377, 16.16714122, 18.93334921, 25.0, 25.0, 25.0, 25.0, 16.64008936, 25.0, 19.59230807, 25.0, 25.0, 25.0, 14.55140763, 15.93628951, 16.83371937, 20.24885327, 19.34487117, 25.0, 20.06681145, 25.0, 16.7824843, 25.0, 25.0, 22.61959202, 19.4452328, 17.36446704, 25.0, 21.50882394, 25.0, 25.0, 18.42423165, 16.45682333, 20.66325012, 19.41321441, 13.12186846), 'FATE')"
"((18.46892515, 25.0, 14.86126834, 18.0965803, 15.81878051, 19.07882975, 18.20883377, 15.54162313, 17.4635876, 20.57129606, 13.25678639, 15.1743642, 17.0543213, 20.43462316, 25.0, 16.86572747, 25.0, 18.38150592, 25.0, 20.09036073, 25.0, 19.234073, 19.44455081, 15.51454894, 18.63956128, 19.71816806, 25.0, 16.76550473, 25.0, 19.64267342, 25.0, 18.17359007, 18.00895457, 25.0, 24.64303712, 19.60065382, 16.52897454, 20.11999448, 16.95225465, 19.90467631, 25.0, 19.46462955, 14.98809124, 23.34006248, 25.0, 14.10462114), 'HF')","((17.65850902, 25.0, 12.72195074, 16.50338727, 15.50342216, 19.5589419, 21.06504218, 15.38079165, 18.07349815, 18.06837893, 14.89702613, 15.57522173, 17.47662728, 20.47715346, 25.0, 17.44131549, 25.0, 18.08451774, 25.0, 25.0, 25.0, 19.05777632, 17.48946635, 16.25033887, 17.81755027, 18.06375199, 24.65878111, 15.10382913, 25.0, 16.23371263, 25.0, 16.85045287, 17.12875188, 19.28458777, 24.98941212, 17.23737609, 17.73977407, 19.96419161, 15.62640077, 15.10934906, 25.0, 25.0, 17.23730557, 25.0, 25.0, 13.45424175), '4G')","((17.65850902, 25.0, 12.72195074, 16.50338727, 15.50342216, 19.5589419, 21.06504218, 15.38079165, 18.07349815, 18.06837893, 14.89702613, 15.57522173, 17.47662728, 20.47715346, 25.0, 17.44131549, 25.0, 18.08451774, 25.0, 25.0, 25.0, 19.05777632, 17.48946635, 16.25033887, 17.81755027, 18.06375199, 24.65878111, 15.10382913, 25.0, 16.23371263, 25.0, 16.85045287, 17.12875188, 19.28458777, 24.98941212, 17.23737609, 17.73977407, 19.96419161, 15.62640077, 15.10934906, 25.0, 25.0, 17.23730557, 25.0, 25.0, 13.45424175), 'FATE')"
