"((-6.033115533, -14.0, -14.0, -3.686541513, -0.001192803, -3.886956503, -5.712326653, -3.041149953, -1.046419483, -3.740469833, -14.0, 1.839453788, -1.861218343, -14.0, -14.0, -14.0, -14.0, -4.198160123, -14.0, -14.0, -14.0, -14.0, -14.0, 0.471809167, -14.0, -1.266392933, -14.0, -14.0, -14.0, -2.447960083, -14.0, -1.906378733, -14.0, -14.0, -4.773897553, -14.0, -0.389875163, -14.0, -14.0, -14.0, -14.0, -14.0, -1.714721663, -5.235593973, -4.455821303, 2.297446698), 'PS')",1818
"((-14.0, -14.0, -14.0, -14.0, -0.10735718, -4.77074957, -6.13698214, -1.86675128, -0.11761718, -2.95400349, -1.90719027, 0.75204882, -1.8484303, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, 1.40699604, -4.24829271, -2.90843803, -4.88959402, -14.0, -14.0, -0.11088348, -6.30893728, -2.17547593, -14.0, -14.0, -6.51625362, -14.0, -0.59796841, -4.11166795, -14.0, -14.0, -14.0, -14.0, -1.00270108, -8.28405678, -3.81084987, 2.88080152), 'HF')",3
"((-1.870073675, -14.0, 3.364043195, -0.181833285, -0.057195565, -1.910638825, -2.503261215, 2.086417005, -6.160223845, -1.652741905, 2.743675985, -0.528833935, -0.211400575, -4.465537905, -6.330342335, -1.035172915, -14.0, -2.333542385, -14.0, -2.905820465, -14.0, -3.587990645, -3.006268045, 0.324064565, -0.084950185, -1.164710895, -4.756097095, 1.061686405, -5.498126215, -0.227070385, -14.0, -1.483858305, -1.204812305, -5.290924885, -7.089212045, -0.219617235, -0.696320485, -3.321069675, 0.163212205, -2.538327005, -5.178468715, -2.866191625, 0.575588715, -9.634823555, -14.0, 2.237374355), 'HF')",11
"((-14.0, 0.06665232, -14.0, -5.4608603, 0.18673703, -14.0, -14.0, -3.88812213, -14.0, -14.0, -14.0, -1.76830445, 1.28696754, -14.0, -6.27231625, -14.0, -14.0, -3.09604039, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -5.55798197, -3.00098284, -14.0, -14.0, -14.0, -14.0, -7.7259284, -2.9400376, -14.0, -14.0, -14.0, -14.0, -0.35847908, -14.0, -2.82781418, -14.0, -14.0, -5.0458067, -14.0, -6.66885976, -4.13156766, 3.11177965), 'NP')",650
"((-14.0, 1.313443513, -14.0, -5.175044728, -0.018440507, -14.0, -14.0, -2.579352038, -14.0, -3.901001008, -14.0, 1.131967863, -0.581959107, -14.0, -14.0, -14.0, -14.0, -0.705237247, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -0.221281628, -14.0, -14.0, -5.301037248, -2.840828118, -14.0, -2.669201278, -14.0, -14.0, -7.571446318, -14.0, -0.634420727, -14.0, -6.299289478, -14.0, -4.945683168, -14.0, -14.0, -14.0, -14.0, 3.322062513), 'PS')",1429
"((-14.0, 0.578778043, -14.0, -4.171064028, -1.513840298, -14.0, -14.0, -1.929474788, -14.0, -14.0, -14.0, -0.866313668, 1.709082153, -14.0, -14.0, -14.0, -14.0, -3.901002558, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -2.116917098, -14.0, -14.0, -14.0, -14.0, -14.0, -2.442725318, -14.0, -14.0, -14.0, -14.0, -0.493818288, -14.0, -3.243986428, -14.0, -14.0, -14.0, -14.0, -6.402901668, -3.021765658, 4.450383903), 'PS')",1336
"((-14.0, 2.12061963, -14.0, -14.0, -0.49989946, -14.0, -14.0, -0.62307016, -5.64983485, -14.0, -14.0, -0.88786737, -3.12508571, -14.0, -14.0, -14.0, -14.0, -0.79963786, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -1.27500941, -0.34565595, -14.0, -14.0, -14.0, -14.0, -14.0, -2.80509949, -14.0, -14.0, -14.0, -4.23985562, -0.50813739, -14.0, -5.20618173, -14.0, -14.0, -14.0, -1.65638307, -7.49599231, -14.0, 3.81313634), 'PS')",1534
"((-3.66109221, -14.0, 0.40543664, -1.75207529, -0.35891408, -4.17636399, -1.7484706, -0.20308358, -1.77461516, -3.15183889, 2.00466313, -0.01833307, -2.4276486, -14.0, -14.0, -14.0, -14.0, -1.23752131, -14.0, -2.79613774, -14.0, -3.77013265, -3.57644407, 1.02194301, -6.64455705, -2.15287936, -6.38270405, -2.09471206, -14.0, -3.03849349, -14.0, -1.52267175, -5.28231863, -14.0, -4.37274101, -2.29743065, -0.78713659, -14.0, -1.96285648, -3.98694864, -14.0, -0.98653492, 0.58569582, -8.72592047, -2.67454235, 2.66872242), 'NP')",980
"((-0.63389739, -14.0, 3.98958352, 0.31652081, 0.42974246, -2.19324825, -0.93457444, 2.4698402, -1.26585051, -2.30377868, 4.12478647, -0.07880872, -1.91385847, -14.0, -14.0, -1.42600905, -14.0, -2.31996294, -14.0, -1.4611932, -14.0, -14.0, -2.0871859, 1.56872143, 0.06004388, -1.23717148, -14.0, 1.21426082, -3.31914498, 0.0517441, -14.0, -2.47423589, -14.0, -14.0, -3.58089664, 0.09878688, -0.95622504, -14.0, -1.09864708, -2.86747499, -4.86852015, -1.6746619, 0.61542717, -14.0, -14.0, 3.00071847), 'HF')",4
"((-3.000807103, -14.0, 2.845839578, -0.431142793, 0.214229427, -4.783613323, -2.642976143, 0.283298388, -3.370365173, -2.887993623, 3.246535948, 0.628333998, -3.379864033, -14.0, -6.625238183, -2.926182633, -14.0, -14.0, -14.0, -2.759543103, -14.0, -2.913101923, -4.613010553, 1.324726618, -2.969878303, -1.782153503, -2.807292243, 0.266948548, -14.0, -2.723884573, -14.0, -1.227247863, -5.351947503, -5.967111693, -4.334588693, -0.749811963, -0.830824583, -14.0, -1.880880533, -4.556225323, -14.0, -1.941506483, 0.986894827, -8.728903903, -14.0, 1.843843018), 'PS')",1967
"((-4.242233513, -14.0, 3.712155108, -1.621675783, 0.080463727, -2.773740643, -1.979196253, -0.418313663, -3.144494033, -3.459473853, 1.279167618, 0.345631008, -1.855647173, -3.164316283, -2.723180933, -14.0, -4.147040653, -14.0, -14.0, -3.276868263, -14.0, -2.862426893, -3.200819453, 0.480936098, -1.273952473, -2.626259533, -14.0, -0.134335442, -14.0, -14.0, -5.555596263, -1.921333383, -3.758800483, -7.007466233, -5.457148793, -0.452563103, -0.944170043, -14.0, 0.314880208, -2.143144933, -14.0, -2.900110083, 0.483546048, -14.0, -4.203991013, 2.785039698), 'PS')",2068
"((-14.0, -0.027270215, -14.0, -14.0, 0.420662815, -14.0, -14.0, -0.676967865, -14.0, -14.0, -14.0, -2.776421425, 2.033152085, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -1.813459455, -14.0, -14.0, -14.0, -14.0, -2.064958995, -14.0, -2.250872525, -14.0, -14.0, -14.0, -14.0, -14.0, -4.869294525, 3.457755635), 'HF')",4
"((-14.0, 2.373990613, -14.0, -5.173365538, -0.096771708, -14.0, -14.0, -0.741530257, -14.0, -3.677358988, -1.846745868, 1.484443833, -0.638676647, -1.602072428, -14.0, -14.0, -14.0, 0.519253532, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -1.205788268, -14.0, -14.0, -14.0, -3.694099568, -14.0, -3.229440128, -14.0, -14.0, -14.0, -14.0, -0.550599157, -14.0, -2.447560378, -14.0, -3.864158378, -4.191270248, -14.0, -4.815565688, -14.0, 3.876810993), 'PS')",1572
"((-2.976837333, -14.0, -14.0, -4.586829513, 0.004132568, -14.0, -2.238695713, -2.701616833, -0.327066792, -2.804051283, -0.819740942, 0.925789548, -0.577520422, -14.0, -14.0, -14.0, -14.0, -4.255502033, -14.0, -14.0, -14.0, -14.0, -14.0, -0.440694642, -4.256294893, -2.163101593, -14.0, -4.611862313, -14.0, -14.0, -7.591285693, -1.481314803, -4.988437973, -14.0, -5.832341303, -2.060620263, -0.849232012, -3.205986873, -2.808377773, -14.0, -14.0, -5.356166983, -1.912692213, -4.047098923, -3.152318923, 2.326414248), 'NP')",1356
"((-4.26924305, -14.0, -4.69333994, -2.35174276, 0.13742277, -14.0, -3.1486553, -0.50547931, -0.01458838, -4.65745464, 2.53167267, 0.92900582, -0.22061476, -4.75261598, -14.0, -14.0, -14.0, -4.66677399, -14.0, -14.0, -14.0, -3.65451842, -14.0, 1.82817327, -6.50708651, -0.58816833, -5.19380119, -3.71828326, -14.0, -14.0, -14.0, -1.50356306, -14.0, -4.32131421, -5.51914943, -14.0, -1.0347494, -14.0, -1.18630448, -14.0, -14.0, -4.55015192, 0.95504553, -8.33717522, -14.0, 2.40088969), 'PS')",2163
"((-14.0, -14.0, -14.0, -2.476524278, -0.737086758, -14.0, -5.552013758, -0.776368738, 0.029785942, -5.392621638, -0.006834628, -0.756663358, -1.173899868, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -1.367267398, -14.0, -14.0, -14.0, 1.591836003, 0.064421442, -3.190233568, -14.0, -14.0, -14.0, -3.883562728, -14.0, -1.623691118, -14.0, -14.0, -14.0, -14.0, -0.423291198, -14.0, -14.0, -14.0, -14.0, -1.575259498, 0.403810802, -6.172747468, -3.248130608, 2.784069073), 'HF')",3
"((-14.0, 1.245772035, -14.0, -14.0, -0.757243725, -14.0, -5.641996335, -14.0, -14.0, -4.248992455, -2.425268445, 0.863597535, -2.441550815, -14.0, -14.0, -14.0, -14.0, -0.088539205, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -4.344082485, -0.960282065, -14.0, -14.0, -14.0, -14.0, -14.0, -1.685484775, -14.0, -14.0, -14.0, -14.0, -0.893546155, -14.0, -5.900403515, -14.0, -4.074585175, -14.0, -14.0, -14.0, -14.0, 3.336274655), 'PS')",1418
"((-1.67865213, -14.0, 1.12397232, -1.30681362, -0.14237393, -14.0, -2.13047092, 1.5548903, -1.67476555, -2.11393511, 3.86921109, -0.15298048, 0.75945044, -14.0, -14.0, -1.4018246, -2.39906165, -0.72544215, -14.0, -14.0, -14.0, -1.47724081, -4.20747808, 1.445282, -3.07934104, -0.37177007, -4.49797765, 0.83962451, -14.0, -14.0, -14.0, -0.86978048, -3.49317045, -14.0, -5.34334545, -14.0, -0.34531126, -3.82269889, -0.0820448, -4.14617114, -3.66583504, -1.67280353, 1.77084765, -6.68742167, -4.02160262, 1.35746567), 'PS')",2050
"((-2.715025218, -14.0, 3.880546293, -0.791566307, -0.099934217, -1.173796248, -1.629527278, 2.161002193, -3.053690548, -2.492179178, 3.890661973, 0.688003823, -0.268002917, -14.0, -14.0, -4.008515858, -14.0, -1.442451208, -14.0, -3.227663928, -14.0, -3.415660278, -2.096012828, 2.355365903, -1.601137838, -0.539824848, -5.269396408, 0.239258753, -4.345316138, -0.825951387, -14.0, -1.322684748, -14.0, -14.0, -3.232132208, 0.707878953, -0.656024707, -14.0, -2.372778648, -4.217100278, -14.0, -1.498959118, 0.221143863, -7.575120898, -14.0, 2.078643673), 'HF')",15
"((-14.0, 0.185547235, -14.0, -5.405482375, 0.611661325, -14.0, -14.0, -0.428684255, -5.238229885, -14.0, -14.0, -2.758663135, -0.189498095, -14.0, -14.0, -14.0, -4.552532915, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -5.681122365, -14.0, -2.146325925, -14.0, -14.0, -14.0, -14.0, -14.0, -1.410688845, -14.0, -14.0, -8.757933315, -14.0, -0.761603885, -3.242260025, -14.0, -14.0, -14.0, -14.0, -14.0, -7.110889255, -3.020034685, 1.560631405), 'HF')",9
"((-2.916352518, -14.0, -0.144280878, -0.410962747, 0.328242543, -3.201910468, -2.572966188, -0.616345557, -2.082063588, -3.828436638, 3.146582893, -0.250890267, -0.238449398, -6.437418888, -3.345090218, -1.965211508, -14.0, -1.985964738, -14.0, -2.555449408, -14.0, -1.968946578, -6.584626818, 1.076549923, -1.581653848, -1.779621718, -14.0, -0.155637107, -14.0, -14.0, -14.0, -2.242337668, -2.935134448, -6.621384338, -8.095431738, -3.058611118, -0.626070397, -3.086476618, 0.179149863, -3.878407408, -14.0, -3.185564478, -0.100565697, -6.184892848, -14.0, 2.540165523), 'NP')",1043
"((-14.0, 0.015020477, -14.0, -3.683986023, -0.165901113, -3.602097853, -14.0, -2.924023833, -14.0, -4.891408633, -14.0, -0.908394733, 0.153804908, -14.0, -14.0, -14.0, -14.0, -1.318023253, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -5.073798883, -3.937583853, -14.0, -14.0, -14.0, -3.405879323, -14.0, -1.505399603, -3.236363783, -14.0, -14.0, -14.0, -1.686484983, -14.0, -3.485896783, -14.0, -14.0, -14.0, -14.0, -14.0, -4.801406113, 3.357785698), 'HF')",6
"((-3.32152192, -14.0, 1.8648213, -1.03594182, 0.34589809, -2.51457659, -1.4647586, 1.31653075, -1.93387182, -2.00408028, 1.60685402, 0.07705321, -0.43288604, -14.0, -14.0, -4.16827106, -4.84888181, -1.62916931, -14.0, -2.64393988, -14.0, -3.54180981, -4.63275691, 0.81945042, -3.07638438, -2.21726752, -3.20225956, 1.00191868, -14.0, -3.9652616, -14.0, -1.43955101, -1.9096644, -5.74689065, -4.85724186, -1.6428257, -0.92412316, -2.03050523, -2.01253504, -1.7727598, -14.0, -1.54345687, -1.47767224, -14.0, -4.73284364, 2.01777608), 'NP')",1042
"((-14.0, -14.0, -14.0, -14.0, -0.250754145, -14.0, -5.307169465, -3.526605785, -1.689075475, -3.287568705, -14.0, 0.853823615, -1.630560455, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, 0.071580685, -4.811756595, -14.0, -14.0, -14.0, -14.0, 0.158175655, -4.407672435, -0.872152175, -14.0, -14.0, -14.0, -14.0, -0.787681925, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -6.280626845, -2.131293845, 1.910588245), 'HF')",5
"((-1.6447691, -14.0, 3.17664088, -0.47458479, 0.69405184, -2.51714551, -0.33107793, 2.16435199, -2.91531654, -2.35021814, 4.20382459, 0.06380529, -1.12578749, -14.0, -14.0, -14.0, -3.23092106, -1.18853344, -14.0, -6.56897206, -14.0, -4.81608845, -14.0, 1.91008526, -2.40471861, -1.57661753, -14.0, -0.24742129, -14.0, 0.26773062, -14.0, -3.09057971, -14.0, -14.0, -3.54513075, -0.12821474, -0.68356117, -14.0, -3.82252371, -6.28680894, -2.25725195, -0.37545805, 0.01529167, -5.7115344, -14.0, 3.08008904), 'HF')",7
"((-14.0, 1.414326145, -14.0, -14.0, 0.041640765, -14.0, -14.0, -0.195592065, -14.0, -4.494600155, -14.0, 1.933586145, 1.199752135, -14.0, -14.0, -14.0, -2.455808245, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -0.980021985, -14.0, -14.0, -3.847533555, -2.569204035, -3.808488485, -2.511283885, -14.0, -14.0, -14.0, -14.0, -0.331475345, -14.0, -1.577420245, -14.0, -2.360153815, -14.0, -14.0, -14.0, -14.0, 2.801118465), 'NP')",894
"((-2.389874585, -14.0, 3.451628585, 0.296679755, -0.110847085, -3.433253615, -0.997258105, 1.477495855, 0.042064805, -1.897425815, 3.120605245, -0.462828145, -0.938545515, -14.0, -14.0, -14.0, -14.0, -0.885905175, -14.0, -4.247081775, -14.0, -14.0, -2.771766315, 2.108722685, -0.501804095, -1.779033765, -4.061514565, -14.0, -2.536387595, -1.242006145, -14.0, -1.741055995, -14.0, -14.0, -4.240409895, -2.195940855, -1.127903755, -3.049909195, -4.931482125, -3.269611915, -3.878331155, -0.745718685, 0.457970035, -5.272201645, -5.190163245, 2.979806835), 'HF')",3
"((-14.0, -0.336108373, -14.0, -4.745014853, -0.007511033, -14.0, -14.0, -2.489744133, -14.0, -4.349859373, -14.0, 1.125839768, 0.681193367, -14.0, -5.516806833, -14.0, -3.950659813, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -1.527377183, -14.0, -14.0, -14.0, -1.593671313, -6.127664723, -2.060815743, -14.0, -14.0, -14.0, -14.0, -0.853457383, -14.0, -4.644480383, -14.0, -2.571104503, -14.0, -14.0, -14.0, -14.0, 2.921784158), 'PS')",1370
"((-4.606030273, -14.0, -14.0, -4.286463323, 0.523784787, -14.0, -3.650963903, -2.070728943, -2.710302633, -2.907272073, -14.0, 1.440586298, -0.129750463, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -0.451971293, -4.188106393, -0.703656523, -14.0, -14.0, -14.0, 0.938915327, -14.0, -2.441688993, -3.286933063, -14.0, -6.772110613, -14.0, -0.484856073, -14.0, -14.0, -14.0, -5.039120313, -14.0, -2.775968893, -5.856474743, -4.610995793, 2.402760278), 'HF')",6
"((-3.165222038, -14.0, 1.907606013, 0.485880413, -0.062107277, -1.408576118, -1.745542218, 1.151850463, -0.452081257, -2.955229018, 2.925067723, -0.597692607, -2.377391338, -14.0, -14.0, -14.0, -14.0, -2.800282438, -14.0, -2.591693908, -14.0, -5.126437888, -4.108613178, 1.875258233, -1.233970768, -2.133275648, -4.280504678, -0.334137977, -5.140202768, -0.733136617, -14.0, -1.888223448, -14.0, -14.0, -4.627140408, -1.842952028, -0.621731807, -14.0, -4.085857958, -6.088587378, -2.520233308, -1.226080638, -0.108864977, -7.762380078, -4.607922238, 2.572062533), 'HF')",16
"((-3.339179378, -14.0, 0.230631662, -2.133788168, 0.146901903, -5.291224898, -2.413612928, -1.362917028, -5.113050878, -3.863176948, 2.390922183, 0.020171732, -1.360304288, -5.709693408, -5.743372318, -0.955785757, -3.736466568, -2.990245168, -14.0, -3.231663678, -14.0, -4.203321678, -5.561937568, -0.617367518, -3.425042908, -1.735852188, -14.0, -1.136475538, -14.0, -14.0, -14.0, -1.696072888, -1.834184578, -14.0, -14.0, -1.450956878, -1.100182998, -14.0, 0.691196903, -14.0, -14.0, -6.535110598, -0.323896708, -8.648610258, -3.886204538, 2.649353983), 'PS')",2107
"((-5.0644133, -14.0, 3.464543, -0.29539671, 0.58023787, -3.44096465, -1.14236563, 0.69330949, -3.1192424, -1.90427912, 2.80945005, -0.35726833, -0.75319559, -14.0, -14.0, -14.0, -14.0, -0.94581055, -14.0, -0.49875232, -14.0, -4.59485148, -4.08998193, 1.62214284, -1.07356661, -0.93095, -4.00242726, -0.23896876, -4.36414723, -1.48225904, -14.0, -1.78675747, -2.7952746, -5.5669171, -4.32770473, -0.19311832, -0.71520176, -1.90819919, -3.39043419, -14.0, -14.0, -1.57772937, -3.03047165, -5.96636322, -14.0, 1.92172136), 'NP')",939
"((-3.9860267, -14.0, 1.92525778, -0.51050269, 0.00151234, -2.91921816, -1.89340379, 1.0548261, -1.61765119, -3.66756615, 2.61178575, -0.52304475, 0.00968242, -14.0, -14.0, -0.73825291, -14.0, -3.95087279, -14.0, -3.46266746, -14.0, -3.15016238, -4.15770851, 0.55368486, -3.28743997, -2.67768898, -3.78046586, 0.46503852, -14.0, -2.10751761, -4.84626634, -1.64702758, -0.41167189, -6.17771557, -6.80969041, -2.05963742, -0.50918263, -14.0, 0.2083101, -3.79319007, -14.0, -3.9525719, 0.62439021, -7.93798785, -14.0, 2.15469787), 'HF')",5
"((-14.0, -14.0, -3.224483293, -1.109078413, -0.072596432, -14.0, -14.0, -2.136270423, 1.312719108, -2.330366313, -3.034884973, 1.765615128, -1.235610613, -14.0, -14.0, -14.0, -14.0, -2.142236813, -14.0, -14.0, -14.0, -14.0, -14.0, 2.395065478, -3.794510143, -2.069670373, -14.0, -14.0, -14.0, -14.0, -14.0, -1.454502763, -14.0, -14.0, -6.932337223, -14.0, -0.307411182, -14.0, -4.262643583, -14.0, -14.0, -2.881266223, 2.115977358, -8.002434803, -14.0, 1.834510378), 'HF')",3
"((-2.7036879, -14.0, 3.86445654, -0.88834583, -0.28926691, -1.62696619, -1.72383952, 1.8322227, -3.2653647, -2.16541905, 3.7327919, 0.52763837, -0.51221024, -14.0, -14.0, -4.34082367, -14.0, -1.79239202, -14.0, -3.45456597, -14.0, -3.53311352, -2.35837604, 2.25669562, -1.87732259, -0.60412282, -5.84457214, 0.13750247, -4.53403269, -0.86764825, -14.0, -1.57294693, -14.0, -14.0, -3.58671537, 0.6844125, -0.37931302, -14.0, -2.36841422, -4.60481018, -14.0, -1.304179, 0.21811423, -7.59707014, -14.0, 2.24152686), 'HF')",14
"((-14.0, 1.02940766, -14.0, -14.0, 0.48933064, -14.0, -5.48757302, -1.88071445, -14.0, -14.0, -14.0, 1.18658, 0.49368485, -14.0, -14.0, -14.0, -3.75545919, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -2.05550789, -14.0, -14.0, -4.77592426, -3.9986644, -5.46571856, -3.5063915, -14.0, -14.0, -14.0, -14.0, -0.78657576, -14.0, -4.9622258, -14.0, -2.96549727, -14.0, -14.0, -8.19020403, -3.43535247, 3.80363662), 'PS')",1331
"((-3.417792933, -14.0, 0.950777618, -1.140328233, 0.223955988, -3.373563533, -0.984418922, 1.938358788, -4.694671873, -2.472639103, 2.396053008, 0.907738738, -0.926035043, -4.406352243, -3.028268473, -1.867978943, -3.679210133, -3.026794033, -14.0, -14.0, -14.0, -2.901046263, -14.0, 1.432956388, -2.773365083, -0.023085332, -14.0, 0.478074208, -14.0, -4.041866883, -14.0, -1.089953693, -1.126019983, -5.632945143, -14.0, -2.828634503, -0.858671462, -3.064984353, 0.536112928, -4.645654013, -14.0, -4.086074103, -0.504439873, -5.990980873, -4.587029163, 1.724669168), 'NP')",1221
"((-3.054352205, -14.0, 3.658785295, 0.380451535, 0.329367025, -0.591169415, -0.558219935, 2.534077085, -1.463142155, -1.327425085, 3.867145495, 0.828452205, -0.563706995, -14.0, -14.0, -14.0, -14.0, -0.439134385, -14.0, -14.0, -14.0, -14.0, -14.0, 2.103074715, -1.644728005, -0.835794425, -3.247988905, 0.855352985, -4.492829915, -1.138572295, -14.0, -1.920597605, -14.0, -14.0, -4.817961105, 0.022538205, -0.789336475, -3.781118235, -4.117591245, -14.0, -3.205746865, -1.196815475, 0.148720915, -5.972706255, -14.0, 2.380567055), 'HF')",3
"((-6.177583183, -14.0, -3.213282883, -3.019814003, 0.451864488, -14.0, -3.120063543, -0.988072833, -1.516007633, -6.373130453, 0.800505158, 1.403293868, -0.397427903, -14.0, -14.0, -5.454825093, -14.0, -2.835270513, -14.0, -14.0, -14.0, -14.0, -14.0, 1.297900398, -4.797576713, -0.550766073, -4.189259373, -3.868886043, -14.0, -14.0, -14.0, -1.403577043, -5.073570883, -14.0, -8.314319623, -5.829555823, -0.838255533, -14.0, -2.165697483, -5.331103023, -4.290142303, -3.471627453, -0.555344593, -6.757178163, -4.389618453, 1.789968088), 'PS')",2123
"((-3.438355453, -14.0, 0.312752177, -1.273192303, -0.236446732, -4.412613463, -3.162575113, 0.763815438, -0.286652092, -2.369056303, 1.368058728, 0.751088068, -0.981676573, -14.0, -14.0, -14.0, -5.982129823, -1.416322033, -14.0, -2.443625103, -14.0, -14.0, -14.0, 1.985995288, -2.573219473, -1.357085513, -4.326346873, -14.0, -3.731180853, -0.921421112, -14.0, -2.019036493, -14.0, -14.0, -5.213437003, -1.947958953, -0.457390633, -14.0, -6.243862783, -14.0, -3.906731833, -1.782655053, -0.186046833, -4.390076663, -3.804340803, 2.712873858), 'HF')",20
"((-14.0, -0.225570025, -14.0, -14.0, -0.024603775, -14.0, -14.0, -1.453808035, -14.0, -14.0, -14.0, -1.317098145, 0.475186785, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -4.849678545, -3.318756505, -14.0, -14.0, -14.0, -3.737634325, -5.719064795, -2.154616185, -14.0, -14.0, -14.0, -14.0, -1.113709585, -14.0, -3.891747675, -14.0, -4.125475515, -14.0, -14.0, -14.0, -14.0, 3.292929545), 'PS')",1317
"((-2.728954245, -14.0, 4.238780395, 0.659309615, -0.404771205, -1.709306975, -0.267657905, 2.217651365, -1.870717325, -2.246792645, 3.495293565, -0.818705685, -0.975345815, -14.0, -14.0, -3.783988195, -14.0, -4.220890125, -14.0, -1.763195285, -14.0, -14.0, -2.506448005, 2.437553445, -0.988581305, -1.618568595, -14.0, -0.426864665, -3.610203675, 0.897755165, -14.0, -1.566345415, -3.444738165, -14.0, -5.152375575, 0.113835815, -0.667214255, -2.090530455, -7.363753745, -14.0, -2.887422755, -4.132248415, 0.485727915, -6.194596725, -3.663336935, 2.638330875), 'HF')",3
"((-14.0, 1.58251864, -14.0, -3.4615498, -0.09806117, -14.0, -14.0, 0.59338147, -14.0, -14.0, -14.0, -0.46943243, 0.49654575, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -4.80076329, -1.59197615, -14.0, -2.71644249, -14.0, -14.0, -14.0, -3.72398818, -14.0, -14.0, -14.0, -14.0, -0.26075289, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, 4.08280224), 'HF')",11
"((-1.26120575, -14.0, -2.64979435, -1.52314222, 0.83159763, -3.75561681, -1.22090876, 1.22144831, -3.40358176, -2.36583398, 2.16242143, 1.35064864, 0.00396905, -1.23372453, -14.0, 0.12527108, -2.22749265, -2.21100556, -14.0, -6.90048835, -14.0, -1.70225013, -4.61700736, 0.815473, -2.90205844, -1.48637366, -6.38675069, 1.39903152, -14.0, -14.0, -14.0, -2.54815503, -0.70757148, -3.87665545, -14.0, -2.17508105, -0.01598448, -1.62291078, -1.20627, -2.20193717, -14.0, -14.0, -1.31340331, -6.30167306, -14.0, 1.73254188), 'HF')",3
"((-4.481677868, -14.0, 0.560532752, -1.111274198, -0.003553678, -2.442593018, -5.294811788, -1.923305858, 0.350826702, -1.569264568, 1.955015473, -0.520601468, -3.646471518, -14.0, -14.0, -14.0, -14.0, -1.995718208, -14.0, -14.0, -14.0, -14.0, -14.0, 2.292016423, -3.066403208, -0.210362828, -14.0, -14.0, -3.244202638, -0.824695638, -5.886055068, -1.540053898, -3.553505528, -4.511967638, -5.267684398, -14.0, -0.522974418, -2.602881628, -14.0, -14.0, -1.583129958, -0.876376638, 1.148219413, -14.0, -14.0, 2.066581993), 'HF')",4
"((-5.7858101, -14.0, -0.82310828, -1.29588611, 0.28410482, -4.95584799, -3.34569083, -0.69954815, -2.16268829, -2.58825344, 0.7979008, 1.14683777, -0.6568769, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, 0.77920105, -2.21587138, -1.17548724, -6.73263084, -1.63689276, -14.0, -3.63813579, -14.0, -1.35749868, -3.97178343, -6.00055723, -5.82234988, -4.59063809, -0.84013115, -14.0, -2.01102175, -14.0, -14.0, -2.66517531, 0.28068937, -8.73474987, -3.26305977, 1.91352501), 'PS')",2124
"((-6.301402865, -14.0, 1.599407865, -1.274084735, 0.026202335, -3.720896815, -2.118168935, 0.685102205, -3.202972565, -2.917621835, 2.737368425, 0.367935875, -1.434802255, -14.0, -14.0, -5.413761535, -1.881092775, -2.861927365, -14.0, -14.0, -14.0, -2.660094695, -14.0, 0.869326235, -2.779815795, -2.204734715, -4.198888495, -0.952963715, -3.616296865, -2.555561035, -14.0, -1.484809545, -3.397777635, -7.052254765, -6.564989205, -2.269976545, -1.074358665, -14.0, -0.271373315, -14.0, -14.0, -1.012959515, -0.245172405, -7.840774435, -3.965479745, 2.532965875), 'PS')",2042
